entry_id	year	EngganoSource	id	year_id	words	commons	commons_tokenised	ipa	ipa_tokenised
1624	1895	Stockhof 1987	325	1895	èoboewĕ	EObuwė	E O b u w ė	ɛɔbuwə	ɛ ɔ b u w ə
1633	1895	Stockhof 1987	328	1895	èfŏŏfa ; èpŏŏpa	EfOOfa ; EpOOpa	E f OO f a # ; # E p OO p a	ɛfɔːfa ; ɛpɔːpa	ɛ f ɔː f a # ; # ɛ p ɔː p a
1638	1895	Stockhof 1987	329	1895	èhokai ; hŏkai	EhOkai ; hOkai	E h O k a i # ; # h O k a i	ɛhɔkai ; hɔkai	ɛ h ɔ k a i # ; # h ɔ k a i
1646	1895	Stockhof 1987	333	1895	kadifakoe	kadifaku	k a d i f a k u	kadifaku	k a d i f a k u
1647	1895	Stockhof 1987	334	1895	parihoja(k)	parixOya'	p a r i x O y a '	pariçɔjaʔ	p a r i ç ɔ j a ʔ
1651	1895	Stockhof 1987	335	1895	fiŏ-fiŏ ; piŏ-piŏ	fiO-fiO ; piO-piO	f i O - f i O # ; # p i O - p i O	fiɔ-fiɔ ; piɔ-piɔ	f i ɔ - f i ɔ # ; # p i ɔ - p i ɔ
1657	1895	Stockhof 1987	336	1895	aharie	ahari	a h a r i	ahari	a h a r i
1664	1895	Stockhof 1987	338	1895	kīfoehaj	kifuhay	k i f u h a y	kifuhaj	k i f u h a j
1671	1895	Stockhof 1987	339	1895	anoaha(k)	anOaha'	a n O a h a '	anɔahaʔ	a n ɔ a h a ʔ
1677	1895	Stockhof 1987	344	1895	pŏŏkie	pOOki	p OO k i	pɔːki	p ɔː k i
1681	1895	Stockhof 1987	347	1895	oefā	ufaa	u f aa	ufaː	u f aː
1683	1895	Stockhof 1987	348	1895	kiŏfaj	kiOfay	k i O f a y	kiɔfaj	k i ɔ f a j
1687	1895	Stockhof 1987	349	1895	kolè [amie amie] ; kolè [poeha]	kOlE [ami ami] ; kOlE [puha]	k O l E # [ a m i # a m i ] # ; # k O l E # [ p u h a ]	kɔlɛ [ami ami] ; kɔlɛ [puha]	k ɔ l ɛ # [ a m i # a m i ] # ; # k ɔ l ɛ # [ p u h a ]
1699	1895	Stockhof 1987	353	1895	ebae	ebae	e b a e	ebae	e b a e
1705	1895	Stockhof 1987	354	1895	kikoha(k)	kikOha'	k i k O h a '	kikɔhaʔ	k i k ɔ h a ʔ
1720	1895	Stockhof 1987	359	1895	mèo	mEO	m E O	mɛɔ	m ɛ ɔ
1735	1895	Stockhof 1987	366	1895	pohanoema	pOhanuma	p O h a n u m a	pɔhanuma	p ɔ h a n u m a
1743	1895	Stockhof 1987	369	1895	wakipoehaiā	wakipuhaiaa	w a k i p u h a i aa	wakipuhaiaː	w a k i p u h a i aː
1760	1895	Stockhof 1987	375	1895	noki èodie	nOki EOdi	n O k i # E O d i	nɔki ɛɔdi	n ɔ k i # ɛ ɔ d i
1767	1895	Stockhof 1987	376	1895	èfāfā ; epāpā	Efaafaa ; epaapaa	E f aa f aa # ; # e p aa p aa	ɛfaːfaː ; epaːpaː	ɛ f aː f aː # ; # e p aː p aː
1784	1895	Stockhof 1987	379	1895	èkŏkŏ	EkOkO	E k O k O	ɛkɔkɔ	ɛ k ɔ k ɔ
1795	1895	Stockhof 1987	381	1895	kidjie-kidjie	kiji-kiji	k i j i - k i j i	kid͡ʒi-kid͡ʒi	k i d͡ʒ i - k i d͡ʒ i
1804	1895	Stockhof 1987	383	1895	èki(k)	Eki'	E k i '	ɛkiʔ	ɛ k i ʔ
1827	1895	Stockhof 1987	392	1895	èkèĕ	EkEė	E k E ė	ɛkɛə	ɛ k ɛ ə
1850	1895	Stockhof 1987	401	1895	kifoi	kifOi	k i f O i	kifɔi	k i f ɔ i
1851	1895	Stockhof 1987	402	1895	kifĕhaja	kifėhaya	k i f ė h a y a	kifəhaja	k i f ə h a j a
1862	1895	Stockhof 1987	405	1895	bahèlè	bahElE	b a h E l E	bahɛlɛ	b a h ɛ l ɛ
1872	1895	Stockhof 1987	409	1895	konīnī	kOnini	k O n i n i	kɔnini	k ɔ n i n i
1873	1895	Stockhof 1987	410	1895	moho(k) oekie	mOhO' uki	m O h O ' # u k i	mɔhɔʔ uki	m ɔ h ɔ ʔ # u k i
1877	1895	Stockhof 1987	412	1895	kaoe	kau	k a u	kau	k a u
1895	1895	Stockhof 1987	420	1895	èoefa	Eufa	E u f a	ɛufa	ɛ u f a
1899	1895	Stockhof 1987	421	1895	èalahoe ; kaèlahoe	Ealahu ; kaElahu	E a l a h u # ; # k a E l a h u	ɛalahu ; kaɛlahu	ɛ a l a h u # ; # k a ɛ l a h u
1913	1895	Stockhof 1987	426	1895	jo(k)	yO'	y O '	jɔʔ	j ɔ ʔ
1928	1895	Stockhof 1987	428	1895	èapo(k)	EapO'	E a p O '	ɛapɔʔ	ɛ a p ɔ ʔ
1940	1895	Stockhof 1987	432	1895	èhoewè èpo(k)	EhuwE EpO'	E h u w E # E p O '	ɛhuwɛ ɛpɔʔ	ɛ h u w ɛ # ɛ p ɔ ʔ
1941	1895	Stockhof 1987	433	1895	èŏrŏjĕ aero èpo(k)	EOrOyė aerO EpO'	E O r O y ė # a e r O # E p O '	ɛɔrɔjə aerɔ ɛpɔʔ	ɛ ɔ r ɔ j ə # a e r ɔ # ɛ p ɔ ʔ
1948	1895	Stockhof 1987	437	1895	karahadirĕ èpo(k)	karahadirė EpO'	k a r a h a d i r ė # E p O '	karahadirə ɛpɔʔ	k a r a h a d i r ə # ɛ p ɔ ʔ
1956	1895	Stockhof 1987	440	1895	èèho	EEhO	E E h O	ɛɛhɔ	ɛ ɛ h ɔ
