entry_id	year	EngganoSource	id	year_id	words	commons	commons_tokenised	ipa	ipa_tokenised
756	1987	Kasim et al. 1987	72	1987	kakh	kakʰ	k a k ʰ	kakʰ	k a k ʰ
788	1987	Kasim et al. 1987	75	1987	ūū	uu	u u	uː	uː
789	1987	Kasim et al. 1987	75	1987	ūū	uu	u u	uː	uː
824	1987	Kasim et al. 1987	77	1987	Eyu	Eyu	E y u	ɛju	ɛ j u
825	1987	Kasim et al. 1987	77	1987	Eyurup	Eyurup	E y u r u p	ɛjurup	ɛ j u r u p
882	1987	Kasim et al. 1987	98	1987	ki	ki	k i	ki	k i
883	1987	Kasim et al. 1987	98	1987	kiar	kiar	k i a r	kiar	k i a r
953	1987	Kasim et al. 1987	126	1987	bakEa	bakEa	b a k E a	bakɛa	b a k ɛ a
954	1987	Kasim et al. 1987	126	1987	bakEa	bakEa	b a k E a	bakɛa	b a k ɛ a
1030	1987	Kasim et al. 1987	150	1987	p'ēq	p'ė'	p ' ė '	pʔəʔ	p ʔ ə ʔ
1031	1987	Kasim et al. 1987	150	1987	pēq	pė'	p ė '	pəʔ	p ə ʔ
1087	1987	Kasim et al. 1987	166	1987	k'uuq	k'uu'	k ' u u '	kʔuːʔ	k ʔ uː ʔ
1094	1987	Kasim et al. 1987	168	1987	yiip	yiip	y i i p	jiːp	j iː p
1095	1987	Kasim et al. 1987	168	1987	yiip	yiip	y i i p	jiːp	j iː p
1207	1987	Kasim et al. 1987	202	1987	diqyēp	di'yėp	d i ' y ė p	diʔjəp	d i ʔ j ə p
1208	1987	Kasim et al. 1987	202	1987	diqyēp	di'yėp	d i ' y ė p	diʔjəp	d i ʔ j ə p
1298	1987	Kasim et al. 1987	232	1987	amuh	amuh	a m u h	amuh	a m u h
1299	1987	Kasim et al. 1987	232	1987	amuh	amuh	a m u h	amuh	a m u h
1316	1987	Kasim et al. 1987	235	1987	kEqEp	kE'Ep	k E ' E p	kɛʔɛp	k ɛ ʔ ɛ p
1317	1987	Kasim et al. 1987	235	1987	kEqEp	kE'Ep	k E ' E p	kɛʔɛp	k ɛ ʔ ɛ p
1330	1987	Kasim et al. 1987	238	1987	‘Eha	'Eha	' E h a	ʔɛha	ʔ ɛ h a
1331	1987	Kasim et al. 1987	238	1987	‘Eha	'Eha	' E h a	ʔɛha	ʔ ɛ h a
